time,user_name,user_color,message
12466,fredyh33,#FF0000,"!resultados"
12466,luisalberto_2,,"ULTIMATE JIJANTEEEEEESSSS"
12467,strawvvi,#0000FF,"dale ikeeer"
12467,erme1990,#FF7F50,"que pahaa chaten"
12467,farmita,#1E90FF,"!resultados"
12468,angelaford21,#1E90FF,"Como quedo pío? alejan229Llorando alejan229Llorando"
12469,mitae_juli,#FF69B4,"ibaiPeeporcino ibaiPeeporcino ibaiPeeporcino ibaiPeeporcino ibaiPeeporcino ibaiPeeporcino"
12469,masdiezz,#FF69B4,"Nanclares"
12470,jabl18,#FF0000,"!resultados"
12470,futuregm100,#0000FF,"OJO Iker"
12471,chiorod1517,,"TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati BrainSlug BrainSlug BrainSlug BrainSlug imGlitch imGlitch imGlitch"
12471,rufino223,,"kleagueLogo kleagueLogo kleagueLogo kleagueLogo"
12473,eddspacex,#8A2BE2,"Nanclares"
12474,breadandwater95,#00FF7F,"!resultadoskings"
12474,fandenekka_tupatrona,#DAA520,"Y yo lo veo en la music pa yo lo mareo"
12475,xxbenja518xx,#FF4500,"!resultados"
12475,ajhernandez87,,"Ojo el polo chivato"
12475,raulcaston,,"xbuyer los mejoresss suermano"
12476,andcasmo,,"NANCLARES"
12476,sergireyes12,,"No se diferencia bien los colores..."
12477,caramelitus99,,"¡resultados"
12478,the_vejosenks,#DAA520,"juanddAniquiladores"
12479,sr_chocolat,#FF00D0,"KEKW"
12479,zonegoma2,#FF0000,"iker no va ni un dia al estadio, por que?"
12479,anfelvi1,#008000,"!resultados"
12480,c4r10s7_7,,"kleagueQueensLogo kleagueLogo kleagueLogo kleagueLogo kleagueLogo"
12480,emersonchambi1,#00FF7F,"1K DALEEEEEEEE"
12482,chusan18,,"Que ha pasado con Ibai Gómez?"
12482,pacomer_lolamento,,"! resultados"
12484,rmkjavier,,"!partidos"
12485,deivinssj,,"Pio ganó?"
12485,mohitodelicor7,#FF0000,"Mostoles y troncos muy flojos"
12486,moobot,#54BC75," kleagueLogo CAMISETAS OFICIALES EN: https://store.kingsleague.pro"
12487,muniyh95,,"Te mereces todo lo mejor Polo"
12488,josheptwentytwo,#FF0000,"juanddLaugh juanddLaugh juanddLaugh"
12490,gm_rio,#1E90FF,"Ya jugó sayains ?"
12490,lil2317,,"Resultados?"
12490,ticanazo,,"Vamos Barrio de"
12490,jesus_david_garcia_moreno,,"Y eso que Casilla se quejó del mercado 🤦🏻"
12490,sabironrodriguez,,"mufa mufa mufa mufa"
12490,leoo_ita,#2E8B57,"!partidos"
12491,leosebastian666,#FF0000,"Puro RAMDOM en el bar de moe"
12492,silviaaa_gg,#00FF7F,"Adri tiene cara de que está sufriendo todo el tiempo"
12495,kariari99,#FF69B4,"Amo a Iker streamer"
12495,aarturito011,#008000,"iker prime"
12496,psycho___g,#FFFFFF,"!resultados"
12496,moobot,#54BC75,"@psycho___g Todos los resultados en: https://kingsleague.pro y https://queensleague.pro"
12496,jazmingry,#5F9EA0,"polote2Dimelochulo polote2Dimelochulo"
12497,juanda_290106,#008000,"Vamos barrio 💙🤞"
12497,bybeni25,#00FF7F,"!resultados"
12498,halbaro9,,"PokCharizard PokCharizard PokCharizard PokCharizard PokCharizard PokCharizard"
12501,picatostero,#B22222,"Oohhhhh siu"
12501,sirforno__,#FF0000,"@deivinssj no"
12502,alexblazeon,#DAA520,"!resultados"
12502,sr_chocolat,#FF00D0,"@chusan18 le toca trabajar en San Mames con laliga"
12503,itzmadara1,#1E90FF,"xdddddd"
12503,euclidsilva,#2E8B57,"sankhsPeppoanimado sankhsPeppoanimado sankhsPeppoanimado sankhsPeppoanimado sankhsPeppoanimado"
12504,sr_chocolat,#FF00D0,"KEKW"
12505,keylorf_r,#00FF7F,"kleagueLogo"
12506,pabloko1secan12,#FF4500,"adri viviendo el sueño del pibe"
12507,emanuheran,#9ACD32,"Ánimo Marito, el mental no se tiene que decaer, por eso te queremos en PIO. <3 <3"
12507,lucian_11_parra,,"ATENCIÓN!!!!CRISIS EN LA MARIONETA Kappa"
12508,nox_khada,#9ACD32,"LUL"
12508,perfxctxz,#FF0000,"JAJAJAJAJA"
12510,eduuaardo11,,"como me quedo porcineta"
12510,アレックス_うわー (aleix_ow),#DAA520,"jajajajjaa"
12510,altor3000,,"Que grande Iker jajaja"
12510,moobot,#54BC75," Descubre simyo, una compañía de fibra y móvil donde vas a hacer lo que te dé la gana. Crea tu propia tarifa y cambia cuando quieras. Así, sí. https://bit.ly/3WJHXPl"
12511,isaac__999,#DAA520,"eh?"
12511,stevenjs,#FF7F50,"JAJAJJAJAJA q padre"
12511,davidmolano25,#FF4CF9,"ibaiEstandar"
12513,rmkjavier,,"!resultados"
12513,william4288,#9ACD32,"k grande iker"
12514,chiorod1517,,"No tengo bitss BibleThump BibleThump BibleThump BibleThump BibleThump"
12515,mrpopo2108,,"iker está en su prime"
12515,elviiing_ab,#DAA520,"JAJAJAJAJA"
12515,kirato18pp,#9ACD32,"yyyyyyyyyyyyy"
12516,mario_cule10,,"que"
12516,chumi6810,,"barriooooo"
12518,cristian_god7,#FF0000,"!resultados"
12518,gabrielcic97,,"Vamos todo a dónde iker"
12518,vlakyto,#FF69B4,"iker xd"
12518,danileon00,#D2691E,"humilde iker"
12519,flo_rojas_,#FF00CB,"paufer vs cokita FeelsBadMan rivers41Pio"
12519,azurefk,#1E90FF,"lol"
12520,trinitylover,#FF0000,"desmantelado"
12521,cutillerjr,#0000FF,"Que guapa la equipación de Iker locoooooooooooooo"
12521,nasro9898,,"Resultados"
12521,miyampitan,#008000,"Padre"
12522,moobot,#54BC75," ¿Ese gol no lo has visto venir? Di adiós a tus gafas y lentillas en Clínica Baviera. https://n9.cl/clinicabaviera_kingsleague"
12522,nbe3awe2,#1E90FF,"KEKW"
12522,locolow699,,"!partidos"
12522,cristiankz09,#8A2BE2,"#Iker_Humilde"
12522,lmatxiii,,"JAJAJAJAJJAJAJ que grande"
12523,futuregm100,#0000FF,"HypeLUL HypeLUL HypeLUL HypeLUL HypeLUL"
12523,laertes_5,#0000FF,"iker mi padre"
12524,sfonsecakiuu,#5F9EA0,"!resultados"
12524,ricky_gom19,,"Cómo quedó mostoles chat"
12525,maarotoo_,#FFFC00,"resultados!"
12526,nyanmusic,#00FF7F,"Cuanto quedo porcinos???"
12526,adanreyes1,#DAA520,"iker"
12527,ruben20066,#00FF7F,"kleagueXbuyer kleaguePeepoXbuyers kleagueXbuyer kleaguePeepoXbuyers kleagueXbuyer kleaguePeepoXbuyers kleagueXbuyer kleaguePeepoXbuyers kleagueXbuyer kleaguePeepoXbuyers kleagueXbuyer kleaguePeepoXbuyers kleagueXbuyer kleagueXbuyer kleaguePeepoXbuyers kleagueXbuyer kleaguePeepoXbuyers"
12529,sabironrodriguez,,"A ti sí que te han desmantelado pero bien"
12529,dogo3p,,"!resultados"
12530,deivinssj,,"Es mi padre JQJAJJ"
12530,moobot,#54BC75,"@dogo3p Todos los resultados en: https://kingsleague.pro y https://queensleague.pro"
12530,pacomer_lolamento,,"!resultados"
12530,lucas00005,#8A2BE2,"contrerasElbarrio contrerasElbarrio contrerasElbarrio contrerasElbarrio contrerasElbarrio contrerasElbarrio"
12531,mamadou_26,,"🤞🤞🔵🔵"
12531,miguelhollan,#FF0000,"Nanclares"
12531,miguelangeloso,,"1k desde la cuna"
12532,carlossflores_10jri,,"holaqaaa"
12532,rabanito22012,,"Siuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu"
12533,alexxx_2205,#DAA520,"Todos al canal de Iker xd"
12534,emersonchambi1,#00FF7F,"a donde iker"
12536,0lolproxd,#1E90FF,"! resultadoskings"
12536,chusan18,,"@sr_chocolat gracias"
12537,marco_murana,,"iker cada dia cae mejor"
12537,matyrapy,#9ACD32,"@deivinssj  Perdió 5-2! Pero arriba Puro pinche pio!  #PPP"
12538,dreeymon,#00FF7F,"Adri  no tiene el muñeco?"
12539,0_newton,#8A2BE2,"!jornada"
12539,xedu24,#0000FF,"Iker humilde"
12541,chumi6810,,"marino?"
12544,maxisolar,,"iker prime... bancan?"
12545,ikraik19,#1E90FF,"torredios"
12545,itzmagikzxc,#B22222,"granero mvp"
12546,i33hrs,#D2691E,"TORREGOD EZ"
12546,lucian_11_parra,,"CRISIS EN LA MARIONETA!!!ATENCION 1K"
12546,rodolsz,,"el campeón desmantelado jajaja que god"
12546,moobot,#54BC75," kleagueLogo CAMISETAS OFICIALES EN: https://store.kingsleague.pro"
12547,sergiiomorsua,,"!resultados"
12547,miyampitan,#008000,"Vamos a donde Iker para darle amor"
12548,agad12,#8A2BE2,"Ha sido desvalijado el barrio"
12548,xxbenja518xx,#FF4500,"Quien ganó el partidos pasado?"
12548,chechitotwich,,"@nyanmusic 6-3 ganó porcinos"
12548,nbe3awe2,#1E90FF,"torreDIOS"
12549,samu123777,#8A2BE2,"Louis alsinaaaaa"
12549,antoniojimenez010,#2E8B57,"Vamooooooos barrioooooooooooo"
12550,paurebo00,,"ricardo shelbyyy"
12550,thegrager11,#8A2BE2,"BITE"
12550,danileon00,#D2691E,"nos da un mundial y todavia le queda para hacer chistes"
12551,dylandass,#DAA520,"alsssina"
12551,martinzgg,,"torregod"
12552,jinawolf,#8A2BE2,"Excepto el gran Capilla"
12553,anabelen01027,,"COKITAAAAAAAAAAAA"
12553,g3ovani58,#008000,"!resultados"
12554,matiud33,#FF0000,"dale torenboo"
12554,siliconita,#FF69B4,"!resultadoskings"
12554,erme1990,#FF7F50,"y lautaro? xD"
12555,eduuaardo11,,"y mostoles??????"
12555,sabironrodriguez,,"RICARGOD!!!"
12556,chilangogambino,,"que equipazo del tito adri bofff"
12556,moobot,#54BC75," ¡Síguenos en nuestras redes para tener acceso a contenido exclusivo de la liga y participar en SORTEOS! Instagram: www.instagram.com/Kingsleague | Twitter: www.twitter.com/kingsleague | TikTok: https://www.tiktok.com/@kingsleague | YouTube: https://www.youtube.com/@KingsLeagueOfficial"
12556,echeverriaa10,,"Vamos 1K"
12557,thejavier444,#B22222,"Torregod"
12557,alexin_f28,#0000FF,"QUANTO QUEDO PORCINOS"
12558,alexanderoconnel,#00FF7F,"GRANERO ALSINA"
12559,pablolg_,#D2691E,"Paufer es Joao Félix"
12560,enmaverde22,#00FF7F,"gilles?"
12560,zxdanixx,,"Cómo quedó ultimate"
12560,charlyze23,#FF0000,"Torrendios"
12561,nyanmusic,#00FF7F,"Gracias"
12563,marl0ngomez,,"!resultados"
12563,pacifiiktiger,,"como ha quedado porcinos"
12563,moobot,#54BC75,"@marl0ngomez Todos los resultados en: https://kingsleague.pro y https://queensleague.pro"
12563,angel_291105,,"vamos 1K"
12565,carlossflores_10jri,,"eras la bb la que esstaba esperando por la que tanto a Dios le reze"
12565,altor3000,,"Partido prometedor"
12565,jesus_david_garcia_moreno,,"El Barrio con Nico Pareja y Montovani son uff"
12565,valerio888m,,"valerio888m subscribed with Prime. They've subscribed for 5 months, currently on a 5 month streak! vamoooooooosss"
12566,niicoxz_,#2E8B57,"!resultados"
12566,miguelangeloso,,"Adri, no hay muñeco , no hay victoria"
12567,zyleex,,"!resultados"
12567,cristian_god7,#FF0000,"!RESULTADOS"
12569,crisvak,,"G"
12570,czarluna,#D521DD,"Ikergod"
12571,moobot,#54BC75," Tu sofá, el partido de la Kings League Infojobs y el nuevo pack de McDonald’s, ¿algo más? 😜Pídelo con Uber Eats 🍔🍟🔥💚 Lo que tú quieras 💚 https://t.uber.com/mcd-es"
12571,leperin_cule,#FF0000,"@eduuaardo11 a perdido"
12571,paurebo00,,"lluiiiisssss Alsinaaaa"
12572,pabl728,,"!resultados"
12574,jaiber_yesid,,"Nuevo árbitro?"
12575,marcos_7104,#008000,"@alexin_f28 ganó 6-3"
12575,lapizarrakingsleague,#FF0000,"Lllllluuuiissssss"
12576,sebas_tiano2001,#1E90FF,"Porcinos va a ganar el split, es una locura su equipo"
12576,cristiankz09,#8A2BE2,"#Invadan_a_Iker"
12577,bepo2124,,"el que gane se puede meter en el top 3"
12577,ikraik19,#1E90FF,"y lluissss alllllllllziina"
12578,magic_best1789,,"!resultados"
12581,cuclus07,#9ACD32,"LUL LUL LUL LUL"
12582,juiras2010_,,"Aquí los daltónicos"
12582,moobot,#54BC75," ¡No te quedes fuera de juego! Descarga la app de InfoJobs y mete un golazo en tu carrera laboral. Encuentra tu próximo trabajo: serás su fichaje estrella https://infojobs.onelink.me/2882600328/ynh6xdn6"
12583,angryshadow_20,#8A2BE2,"ha vuelto Canet"
12583,pes_caito,#8A2BE2,"no se va a distinguir quien es quien"
12585,stevenjs,#FF7F50,"hombre que yo he puesto a gilles de titular en el fantasy"
12585,adri_an18,,"!resultados"
12585,chavidsau,#5F9EA0,"Lluiiiiss"
12586,juangoicochea,,"💙✌️💙"
12586,verstxppen_,#1E90FF,"verstappen"
12587,sr_chocolat,#FF00D0,"@jaiber_yesid ya ha estado otras jornadas, pero sí"
12587,luisinperrin,,"Como quedó porcunos?"
12588,daniicg51,#1E90FF,"pero las camisetas son iguales"
12588,strawvvi,#0000FF,"cokita vs paufer, del nido pa, pero vamos 1K kleague1k kleague1k kleague1k"
12588,niiko1114,#FF0000,"los buyer no callan jjajajja"
12589,martinzgg,,"la araña negra"
12590,xanara14,,"Madre mía los colores"
12591,mangamachos__,#0000FF,"!RESULTADOS"
12591,william4288,#9ACD32,"!resultados"
12591,juan_12152009m,#FF0000,"kleagueElbarrio kleagueElbarrio kleagueElbarrio kleagueElbarrio kleagueElbarrio kleagueElbarrio kleagueElbarrio"
12592,seltian,#DAA520,"Vamos Barrio"
12592,chicopizza842,#00FF7F,"Y Ferra?????"
12592,valerio888m,,"ALZIIIIIIInaaa"
12593,kalum11,,"Como han quedado"
12593,luciusfoster,,"!resultados"
12594,moobot,#54BC75,"@luciusfoster Todos los resultados en: https://kingsleague.pro y https://queensleague.pro"
12594,alonsoooo_herrera,#FF4500,"Jaimitada de producción"
12594,borjavier,,"Fajardo?"
12595,sergioanca92,#8A2BE2,"A"
12595,6pojohn9,,"se van a confundir XD"
12596,becarrex935,,"! resultados"
12596,aimardss,#FF7F50,"Soy daltónico la ptmr"
12597,juanjo_lt777,#8A2BE2,"pea1Ky blinders"
12598,jamespaketon,,"!resultados"
12598,mquiss7,#00FF7F,"!partidos"
12598,leperin_cule,#FF0000,"@jaiber_yesid es el sustituto de titos"
12599,epsilonepok,,"tienen el mismo color TableHere"
12600,roysteve1990,#D2691E,"Se parecen mucho. Jaimitada de la liga"
12600,js_exe_man,#FF69B4,"torregod"
12602,josepepeelmacho,,"Vamooooooos"
12603,nbe3awe2,#1E90FF,"vaya bicho es el torrenDIOS"
12603,maario_p,#1E90FF,"!resultados"
12603,mona__ramona,,"!resultados"
12603,jager_dami,,"Chacho, que se ven igual"
12604,reeltitan,,"¿cuantoç ha quedado porcinos ???"
12605,phillipbrion,,"holi"
12605,lmbarreiro,#8A2BE2,"vamos barrrioooo"
12605,cristiancar25,,"futbol66Porcinoss futbol66Porcinoss futbol66Porcinoss futbol66Porcinoss futbol66Porcinoss futbol66Porcinoss futbol66Porcinoss"
12606,juliochavez2001,,"Resultados por favor"
12606,pauldc1610,,"@lapizarrakingsleague Alzinnaaaa"
12606,serrrrano,,"ay ay ay papá"
12606,moobot,#54BC75," kleagueLogo CAMISETAS OFICIALES EN: https://store.kingsleague.pro"
12608,felipehitoric132,,"El barrio es el PSG de la kingsleague"
12609,m4rrel,#7D7D7D,"grande tamayo arbitro"
12610,rosina_ts,,"Vamos Barrio!!! ⚽️💙💪🏼💪🏼💪🏼"
12611,daviidmejiass_,,"!resultado"
12611,eltato90,#FF0069,"hermanooo que los veo a todos iguales coñoo"
12612,juioltena,#9ACD32,"le voy a los de oscuro"
12612,loismaquinadelmal,#FF69B4,"cmonBruh"
12613,xkiors,#8A2BE2,"como pueden salir con estas equipaciones?"
12614,ingyabicita,#8A2BE2,"tremendo lio va armar este arbitro jsjjs"
12614,mangamachos__,#0000FF,"!resultados"
12614,chilangogambino,,"yo y los pibardos basados: lluis alsssssssina"
12615,gianellamariana17,,"Don Ricardo"
12616,sergioanca92,#8A2BE2,"Por favor dejen de banear por bobadas dos días por nada"
12617,chipendale888,#0000FF,"!resultados"
12617,handerworld,,"ojo"
12617,projass__,,"Como quedó el partido de las 6?"
12617,alberdusty,#1E90FF,"que le paso a aguilar?"
12618,lbladias25,#0000FF,"soy daltónico no distingo bien jejeje"
12618,borjitagames,,"Cuanto ha quedado el Porcinos-Mostoles?"
12618,moobot,#54BC75," kleagueQueensLogo Toda la información de la Queens League Oysho en: https://queensleague.pro"
12618,kalez26,#0000FF,"lio de camisetas"
12620,jamespaketon,,"!RESULTADOS"
12620,blackhansel,,"error con lo de la camiseta"
12620,iker_barsita,,"Yasin lopez"
12620,sickdro0py,#DAA520,"ksenia1Mechero"
12621,gushema,,"!resultados"
12623,samusaezz,,"lluis alzina<"
12623,srtoogomez99,#002880,"!resultados"
12624,ibuki_gg,#0000FF,"estreno de árbitro?"
12625,hoppatt_,,"!resultados"
12625,mamadou_26,,"Barriiooooo"
12625,moobot,#54BC75,"@hoppatt_ Todos los resultados en: https://kingsleague.pro y https://queensleague.pro"
12628,serrrrano,,"@reeltitan 6-3 ganando porcinos"
12628,jbayas_10,,"Vamosss barrio"
12629,carlosap_21,#FF0000,"!partidos"
12631,valerio888m,,"Los brazos de Torrejón son mis piernas"
12631,moobot,#54BC75," ¡Acumula gigas a lo bestia! En simyo los gigas que te sobran se acumulan y puedes gastarlos hasta en 4 meses, para que tú decidas cómo y cuándo los usas. Así, sí. Mira cómo va: https://bit.ly/3WJHXPl"
12633,margrande,#9ACD32,"Que me da errorrrr"
12634,suamenii,,"lluis alsinaaa"
12634,danielnacoestupido,#F8F79A,"AlienPls3"
12635,felipec_v18,#FF0000,"!horarios"
12636,eduardo_g04,,"Cuanto quedo porcinos?"
12637,danileon00,#D2691E,"que guapa la equipacion de 1K"
12637,pes_caito,#8A2BE2,"Cokita vs Paufer batalla en el nido"
12638,angelaford21,#1E90FF,"Como quedo el partido de pío??"
12638,daniicg51,#1E90FF,"que liada con los colores"
12639,chipendale888,#0000FF,"!partidos"
12640,bpjdr,#0000FF,"horario"
12642,aimardss,#FF7F50,"Si no fuera por las rayas de 1k jajajaja"
12642,moobot,#54BC75," ¡Únete a imagin y descubre todas las ventajas que tenemos para ti! Descárgate la app 👉 https://bit.ly/unete-a-imagin"
12642,dennisschroederjunior,#DAA520,"Gano"
12643,pillodave,#FF4500,"!horario"
12643,besknite,,"C"
12645,albertini__92,,"Por qué solo hay un equipo en el campo???"
12646,elbiocj,#FF0000,"la kinli AlienPls3 Dance"
12647,branvindas,#FF0000,"A"
12648,palomita14,#FF69FC,"Jijantes?"
12649,matizztw,,"Quien ganó el anterior?"
12650,dalton_50,#FF4500,"Se parecen los uniformes jajaja"
12651,henrys29,,"Tiene boinaaaaaa"
12655,juanda_1005,,"!resultados"
12655,cristian_omar_2005,,"Nasclares"
12655,davd3d14,,"Xavi molas"
12656,ibaibailamos,#FF69B4,"cuanto quedo pio?"
12656,lukazo001,,"!resultados"
12656,jm0nt3s,#5F9EA0,"Uff la camis se parecen bastantes"
12656,moobot,#54BC75,"@lukazo001 Todos los resultados en: https://kingsleague.pro y https://queensleague.pro"
12659,elmig234,,"PORCINOS JUEGA EN OTRA LIGA"
12660,pedrovilleda10,,"gollllll"
12661,coraal_snchz,#B22222,"@AngelaFord21 5- 2 perdio pio"
12661,juanjo_lt777,#8A2BE2,"no antojes ricardo"
12661,xaviijara,,"ESTRATEGIA? JAJAJAJAJAJ"
12661,sr_chocolat,#FF00D0,"EsCine"
12662,luis_09072005,,"!horariokings"
12662,moobot,#54BC75,"@luis_09072005 Horarios de la 4ª jornada de la Kings League InfoJobs: 16h: kleagueXbuyer vs. kleaguePio | 17h: kleagueJijantes vs. kleagueLostroncos | 18h: kleagueUltimatemostoles vs. kleaguePorcinos | 19h: kleagueElbarrio vs. kleague1k | 20h: kleagueRayodebarcelona vs. kleagueSaiyans | 21h: kleagueKunisports vs. kleagueAniquiladores"
12662,ruben20066,#00FF7F,"kleagueXbuyer kleaguePeepoXbuyers kleagueXbuyer kleaguePeepoXbuyers kleagueXbuyer kleaguePeepoXbuyers kleagueXbuyer kleaguePeepoXbuyers kleagueXbuyer kleaguePeepoXbuyers kleagueXbuyer kleaguePeepoXbuyers kleagueXbuyer kleagueXbuyer kleaguePeepoXbuyers kleagueXbuyer kleaguePeepoXbuyers"
12662,chiorod1517,,"El barrio campeón,viva el barrio carajo"
12663,sickdro0py,#DAA520,"ksenia1Party"
12663,sabironrodriguez,,"mantocani"
12664,pes_caito,#8A2BE2,"perdieron 5-2 󠀀"
12665,jesus_david_garcia_moreno,,"Barral igual a macarra"
12665,serginchi2,,"kleague1k kleague1k kleague1k kleague1k kleague1k kleague1k kleague1k kleague1k kleague1k kleague1k kleague1k kleague1k"
12666,xxjaykoxx28,#00FF7F,"A"
12666,moobot,#54BC75," kleagueLogo CAMISETAS OFICIALES EN: https://store.kingsleague.pro"
12667,aldagrea07,#1E90FF,"!horario"
12670,cindrieel,,"las camisetas jdr"
12671,icrixtian,,"esa realización ole..."
12671,sergiopnkfld,,"Muy azul todo no?"
12672,garal12,#D2691E,"Pero si van igual"
12674,leonardomartinezv17,,"Cuánto quedó el juego de porcinos"
12678,li0st,,"no los distingo"
12680,serrrrano,,"AY AY AY"
12681,ricky_gom19,,"Ganó porcinos 6-3"
12682,suamenii,,"lluis alsina"
12683,somalul,#DEFAFF,"POR FAVOr LOS COLorES DE LAS CAMISETAS TENE QUE DIFERENCIARSE"
12684,rodero03,#8A2BE2,"GOOOOOLOLLLLLLLL"
12684,isaac__999,#DAA520,"pero piqueKekw piqueKekw"
12684,sara_bcn10,#8A2BE2,"Esto de jugar con equipaciones tan parecidas no se ha visto nunca xD"
12686,christian_v23,,"Cambios de camiseta xd"
12686,brubupe_,#0000FF,"mismo color las camisetas"
12687,srpueyis,#DAA520,"f las equipaciones xd"
12687,demasiadogrande,#1E90FF,"no se diferencia nada xd"
12688,mohitodelicor7,#FF0000,"Este árbitro si"
12688,carlosap_21,#FF0000,"!resultados kings"
12688,moobot,#54BC75,"@carlosap_21 Todos los resultados en: https://kingsleague.pro y https://queensleague.pro"
12689,laxaros_1,#8A2BE2,"fácil de distinguir"
12690,valerialegge,#D2691E,"distingo por las calcetas"
12690,juan_pabl0_2,#DAA520,"Lluis Alsinaaaa"
12690,faibertt,,"Muy parecidos los uniformes"
12690,agustan_13,#00FF7F,"!tablaresultados"
12690,andreaj_11,#FF0000,"quien esta narrando?"
12691,ariiadna_,#FF7F50,"el barrio aleoanda"
12691,elyoshixd_,#9ACD32,"@leonardomartinezv17 3-6"
12691,angelsorianoasa,,"angelsorianoasa subscribed at Tier 1. They've subscribed for 3 months, currently on a 3 month streak! LOLOLOLO"
12692,ademaro_r,#00FF7F,"@leonardomartinezv17 6-3"
12693,moobot,#54BC75," En simyo encuentras siempre la tarifa que necesitas. Fibra300+Móvil 40GB por solo 35,99€, y si quieres más gigas pues ponle 100GB y si quieres más fibra pues ponle 500Mbps. También puedes añadir líneas adicionales a tu aire desde 3€. Así, sí: https://bit.ly/3WJHXPl"
12693,davos282,#8888DA,"todos se ven iguales"
12694,victorlopcab,#DAA520,"la verdad que parece la misma camiseta KEKW"
12694,nheroxis,#00FF7F,"soy daltonico, no les diferencio"
12694,averymd7,#661087,"Barrio vamoss"
12694,luisdmn,,"! resultados"
12694,liloto60hs,#0000FF,"!horario"
12695,elvaskko,#00D8FF,"tengo un problema ,soy daltonico"
12695,siliconita,#FF69B4,"@leonardomartinezv17 6-3"
12695,jedibasket11,,"no se distinguen"
12696,juanees27,#13F7FF,"van todos de azul"
12696,mms21_,,"!resultados"
12697,meji_1988,,"meji_1988 subscribed at Tier 1. They've subscribed for 4 months! "
12697,anfelii_flv,,"el barrio aleoanda aleoanda"
12697,elbiocj,#FF0000,"los colores f"
12698,kalez26,#0000FF,"En el descanso que se cambie uno la camiseta"
12698,r0que33,,"SE VE PERFE ESTAIS CIEGISIMOS"
12699,el_rackoo,#FF0000,"Porcinos league"
12699,hanselsz08,#FF4500,"Sippin SmokeTime"
12699,suguuha,#8A2BE2,"wtf PERO LOS  COLORES DE SUS UNIFORMES¿¿¿"
12699,angelaford21,#1E90FF,"Gracias @coraal_snchz"
12699,khalroq,,"No sé distingue"
12702,wilacru22,#FF0000,"No se distingue"
12703,kjose9,,"torrendios vs torredios"
12703,saol2020,,"Porcinos campeón"
12703,moobot,#54BC75,"Márcate un hat-trick con Uber Eats, McDelivery y este nuevo pack"
12703,hoppatt_,,"na bueno"
12703,runamtv,#8A2BE2,"un daltonico no puede ver esto"
12703,urtzi_2,#1E90FF,"porq no va ninguno de los dos equipos con la segunda? no piensan en los daltonicos :("
